genres,release_date,tags,specs,price,sentiment,metascore
"['Casual', 'Indie', 'Simulation']",2014-04-01,"['Simulation', 'Funny', 'Comedy', 'Open World', 'Sandbox', 'Physics', 'Indie', 'Action', 'Singleplayer', 'Casual', 'Destruction', 'Third Person', 'Co-op', 'Exploration', 'Moddable', 'Local Multiplayer', 'Local Co-Op', 'MMORPG', 'Family Friendly', 'Memes']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",9.99,Very Positive,62
"['Adventure', 'Casual']",2014-04-01,"['Adventure', 'Point & Click', 'Female Protagonist', 'Singleplayer', 'Mystery', 'Casual', 'Story Rich', 'Great Soundtrack', 'Puzzle', 'Magic']","['Single-player', 'Steam Trading Cards']",9.99,Very Positive,72
"['Action', 'Casual', 'Indie']",2014-03-24,"['Indie', 'Platformer', 'Puzzle', 'Casual', 'Action', 'Great Soundtrack', '2D', 'Singleplayer', 'Controller', 'Puzzle-Platformer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",9.99,Very Positive,76
"['Action', 'Adventure']",2014-03-21,"['Action', 'Hack and Slash', 'Ninja', 'Adventure', 'Zombies', 'Gore', 'Spectacle fighter', 'Comedy', 'Third Person', 'Character Action Game']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']",29.99,Mostly Positive,49
"['RPG', 'Simulation', 'Strategy']",2014-03-25,"['Strategy', 'RPG', 'Grand Strategy', 'Simulation', 'Historical', 'Medieval']","['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",14.99,Mixed,80
['Action'],2008-07-22,"['Action', 'FPS', 'World War II', 'Shooter', 'First-Person', 'Singleplayer']",['Single-player'],9.99,Mostly Positive,62
['Action'],2014-03-25,"['FPS', 'Action', 'Multiplayer', 'Shooter', 'First-Person', 'Military', 'Singleplayer', 'War', 'Co-op', 'Online Co-Op', 'America', 'Short', 'Linear', 'Fast-Paced', 'Hacking', 'Survival Horror', 'Futuristic', 'Tactical', 'Team-Based', 'Competitive']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",59.99,Mixed,68
"['Adventure', 'Indie']",2014-03-25,"['Adventure', 'Indie', 'First-Person', 'Exploration', 'Puzzle', 'Walking Simulator', 'Story Rich', 'Atmospheric', 'Horror', 'VR', 'Singleplayer', 'Casual']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,Mostly Positive,82
['Strategy'],2011-07-10,"['Strategy', 'World War II', 'Turn-Based Strategy', 'Wargame', 'Turn-Based', 'Hex Grid', 'Historical', 'Tanks', 'Singleplayer', 'Tactical', 'Replay Value', 'Multiplayer', 'Military', 'Grand Strategy', 'War']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Includes level editor']",19.99,Very Positive,80
"['Action', 'Indie']",2014-03-05,"['Indie', 'Action', 'Platformer', 'Ninja', 'Fast-Paced', 'Puzzle', '2D', 'Time Attack', 'Difficult', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",1.99,Very Positive,72
"['Action', 'Adventure']",2003-10-21,"['Horror', 'Action', 'Vampire', 'FPS', 'Adventure', 'First-Person', 'Singleplayer', 'Survival Horror', 'Atmospheric', 'Shooter', 'Gothic', 'Survival', 'Classic', 'Rogue-like', 'Open World']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",9.99,Very Positive,70
['Action'],2002-09-24,"['Action', 'Shooter', 'Sci-fi', 'Classic']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",9.99,Mostly Positive,67
"['Adventure', 'Indie']",2014-03-06,"['Horror', 'Indie', 'Adventure', 'Atmospheric', 'Puzzle', 'Point & Click', 'Story Rich', 'Surreal', 'Dark', 'Short', 'Singleplayer', 'Walking Simulator', 'Great Soundtrack', 'Mythology', 'Psychological Horror']","['Single-player', 'Steam Achievements']",5.99,Very Positive,87
"['Action', 'Indie', 'Strategy']",2014-03-06,"['Strategy', 'Action', 'Indie', 'Tower Defense', 'Top-Down', 'Sci-fi', 'RTS', 'Singleplayer', 'Aliens', 'Tactical', '2D']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,Very Positive,75
"['Action', 'RPG']",2001-03-19,"['RPG', 'Action', 'Fantasy', 'Singleplayer', 'Action RPG', 'Classic', 'Story Rich', 'Adventure']",['Single-player'],4.99,Very Positive,78
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",2014-03-12,"['Free to Play', 'Dragons', 'MOBA', 'Multiplayer', 'RPG', 'Action', 'Adventure', 'Singleplayer', 'Indie', 'Massively Multiplayer', 'Co-op', 'Fantasy', 'Strategy', 'PvP', 'Survival', 'MMORPG', 'Open World', 'FPS', 'Sandbox', 'Atmospheric']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0.0,Mostly Positive,43
['RPG'],2000-06-30,"['RPG', 'Fantasy', 'Retro', 'Action', 'Singleplayer']",['Single-player'],9.99,Mostly Positive,70
"['Action', 'Adventure']",2005-04-06,"['Horror', 'Survival Horror', 'Action', 'Adventure', 'Local Co-Op', 'Third Person', 'Co-op', 'Survival', 'Atmospheric', 'Singleplayer', 'Classic', 'Gore', 'Great Soundtrack']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",6.99,Very Positive,63
"['Action', 'Adventure']",2008-03-25,"['Horror', 'Action', 'Survival Horror', 'Adventure', 'Co-op', 'Local Co-Op', 'Third Person', 'Singleplayer', 'Survival', 'Zombies', 'Atmospheric', 'Great Soundtrack']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",9.99,Mostly Positive,59
"['Action', 'Adventure']",2014-02-27,"['Inventory Management', 'Survival Horror', 'Action', 'Zombies', 'Horror', 'Third-Person Shooter', 'Adventure', 'Singleplayer', 'Third Person', 'Classic', 'Quick-Time Events', 'Remake', 'Atmospheric', 'Survival', 'Shooter', 'Gore', 'Replay Value', 'Great Soundtrack', 'Difficult', 'Sci-fi']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']",19.99,Very Positive,79
"['Action', 'Adventure']",2014-02-27,"['Stealth', 'Action', 'Adventure', 'First-Person', 'Singleplayer', 'Dark', 'Steampunk', 'Atmospheric', 'Horror', 'Parkour', 'Assassin', 'Open World', 'Heist', 'RPG', 'Medieval', 'FPS', 'Nudity', 'Fantasy', 'Strategy', '3D Vision']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",29.99,Mostly Positive,70
"['Action', 'Indie']",2014-03-04,"['FPS', 'Rogue-like', 'Indie', 'Action', 'Bullet Hell', 'Rogue-lite', 'Shooter', 'Singleplayer', 'First-Person', 'Perma Death', 'Procedural Generation', 'Fast-Paced', 'Replay Value', 'Difficult', 'Steampunk', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,Very Positive,76
"['Action', 'Adventure']",2014-02-19,"['Platformer', 'Metroidvania', 'Action', 'Ninja', 'Side Scroller', 'Hack and Slash', 'Arcade', '2.5D', 'Adventure', 'Retro', 'Classic', 'Remake', 'Singleplayer', 'Fast-Paced', 'Controller', 'Sci-fi', '2D', 'Anime', 'Cyberpunk', ""Beat 'em up""]","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,Very Positive,78
"['Action', 'Indie']",2014-02-19,"['Rogue-like', 'Indie', 'Platformer', 'Action', 'Rogue-lite', '2D', 'Singleplayer', 'Shooter', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",4.99,Mixed,66
"['Action', 'Indie']",2014-02-19,"['FPS', 'Bullet Hell', 'Indie', 'Robots', 'Action', 'First-Person', 'Score Attack', 'Shooter', 'Funny', 'Sci-fi', 'Great Soundtrack', 'Comedy', 'Level Editor', 'Multiplayer', 'Sexual Content', 'Nudity']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']",14.99,Very Positive,66
"['Adventure', 'Indie']",2014-02-17,"['Indie', 'Adventure', 'Female Protagonist', 'Walking Simulator', 'Interactive Fiction', 'Hand-drawn', 'Casual', 'Visual Novel', 'Singleplayer', 'Point & Click', 'Short', 'Story Rich']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,Mostly Positive,59
"['Massively Multiplayer', 'RPG']",2014-02-18,"['Massively Multiplayer', 'MMORPG', 'RPG', 'Fantasy', 'Great Soundtrack', 'Open World', 'Anime', 'JRPG', 'Character Customization', 'Story Rich', 'Adventure', 'Multiplayer', 'Magic', 'Action', 'Atmospheric', 'Female Protagonist', 'Action RPG', 'Memes', 'Dating Sim']","['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support']",19.99,Very Positive,83
"['Action', 'Indie', 'RPG']",2012-11-29,"['Indie', 'Space', 'Action', 'RPG', 'Sci-fi', 'Action RPG', 'Co-op', 'Procedural Generation', 'Singleplayer', '4X', 'Multiplayer']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",19.99,Very Positive,74
['Strategy'],2002-08-13,"['Strategy', 'Turn-Based Strategy', 'Sci-fi', 'Classic']","['Single-player', 'Multi-player', 'Steam Trading Cards']",5.99,Very Positive,77
"['Casual', 'Indie', 'Racing']",2014-02-06,"['Racing', 'Indie', 'Casual', 'Arcade', 'Top-Down', 'Multiplayer', 'Action', 'Isometric', 'Third Person', 'Funny', 'Controller', 'Gun Customization', 'Replay Value', 'Singleplayer', 'Retro', 'Fast-Paced', 'Open World', 'Cult Classic', 'Minimalist', 'Artificial Intelligence']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",5.99,Very Positive,62
"['Adventure', 'Indie']",2014-02-07,"['Comedy', 'Indie', 'Adventure', 'Surreal', 'Funny', 'Exploration', 'Short', 'First-Person', 'Cyberpunk', 'Singleplayer', 'Walking Simulator', 'Cold War', 'Casual', 'Simulation', 'Action', 'Memes', 'Great Soundtrack', 'Stylized']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",14.99,Very Positive,75
['Strategy'],2001-11-12,"['Strategy', 'Turn-Based Strategy', 'RPG', 'Card Game', 'Turn-Based', 'Classic', 'Tactical', 'Fantasy', 'Turn-Based Tactics', 'Atmospheric', 'Trading Card Game']","['Single-player', 'Multi-player']",4.99,Mostly Negative,77
"['Adventure', 'Indie', 'RPG', 'Strategy']",2003-10-01,"['RPG', 'Card Game', 'Turn-Based Strategy', 'Strategy', 'Turn-Based', 'Fantasy', 'Turn-Based Tactics', 'Tactical', 'Adventure', 'Classic', 'Indie', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Magic']","['Single-player', 'Multi-player']",4.99,Very Positive,78
"['Action', 'Free to Play', 'Indie']",2014-01-31,"['Free to Play', 'Third-Person Shooter', 'Action', 'Gore', 'Multiplayer', 'Gun Customization', 'Shooter', 'Funny', 'Fast-Paced', 'Indie', 'Comedy', 'Mature', 'Character Customization', 'Third Person', 'Cartoony', 'Massively Multiplayer', 'Co-op', 'Crafting', 'Arena Shooter', 'Casual']","['Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled']",0.0,Very Positive,72
['RPG'],2014-01-23,"['RPG', 'Turn-Based', 'Fantasy', 'Singleplayer', 'CRPG', 'Dungeon Crawler', 'Classic', 'First-Person', 'Tactical', 'Open World', 'Grid-Based Movement', 'Retro', 'Difficult', 'Adventure', 'Magic', 'Party-Based RPG']",['Single-player'],24.99,Mixed,70
"['Indie', 'Strategy']",2001-06-15,"['Strategy', 'RTS', 'Sci-fi', 'Real-Time with Pause', 'RPG', 'Singleplayer', 'Indie', 'Classic', 'Time Travel', 'Multiplayer', 'Story Rich', 'Difficult', 'Great Soundtrack', '2D']","['Single-player', 'Multi-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",4.99,Very Positive,61
"['Action', 'Indie']",2014-01-28,"['Action', 'Multiplayer', 'Indie', 'Arena Shooter', 'Fast-Paced', 'FPS', 'Third-Person Shooter', 'Shooter', 'Flight', 'Space', 'Difficult', 'Sci-fi', 'First-Person', 'Simulation', 'Mechs', 'Competitive']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Commentary available']",11.99,Mixed,73
"['Adventure', 'Casual', 'Indie']",2014-01-28,"['Point & Click', 'Adventure', 'Indie', 'Kickstarter', 'Comedy', 'Story Rich', 'Casual', 'Female Protagonist', 'Funny', 'Crowdfunded', 'Episodic', 'Great Soundtrack', 'Sci-fi', 'Singleplayer', 'Short', 'Puzzle', 'Hand-drawn', 'Fantasy', '2D', 'Touch-Friendly']","['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,Very Positive,73
"['Indie', 'RPG', 'Strategy']",2014-01-22,"['RPG', 'Turn-Based', 'Strategy', 'Tactical', 'Fantasy', 'Indie', 'Singleplayer', 'Turn-Based Strategy', 'Isometric', 'Character Customization', 'Tactical RPG', 'Hex Grid', 'Dark Fantasy', 'Turn-Based Tactics', 'Adventure', 'Story Rich', 'Difficult']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,Mixed,68
"['Simulation', 'Strategy']",2014-01-14,"['Strategy', 'Simulation', 'Grand Strategy', 'Historical']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",14.99,Mixed,81
"['Indie', 'RPG', 'Strategy']",2014-01-14,"['RPG', 'Turn-Based', 'Strategy', 'Tactical', 'Indie', 'Turn-Based Strategy', 'Story Rich', 'Fantasy', 'Great Soundtrack', 'Kickstarter', 'Tactical RPG', 'Choices Matter', 'Hand-drawn', 'Atmospheric', 'Crowdfunded', '2D', 'Singleplayer', 'Strategy RPG', 'Adventure', 'Touch-Friendly']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Includes level editor']",19.99,Very Positive,80
['Action'],2014-01-09,"['Great Soundtrack', 'Action', 'Hack and Slash', 'Spectacle fighter', 'Swordplay', 'Character Action Game', 'Third Person', 'Singleplayer', 'Cyberpunk', 'Ninja', 'Fast-Paced', 'Gore', 'Sci-fi', 'Replay Value', 'Difficult', 'Mechs', 'Adventure', 'Story Rich', 'Stealth', ""Beat 'em up""]","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",29.99,Very Positive,83
"['Action', 'Adventure', 'Indie']",2014-01-03,"['Indie', 'Adventure', 'Action']","['Single-player', 'Partial Controller Support']",9.99,Mixed,62
"['Adventure', 'Indie', 'RPG']",2013-02-26,"['RPG', 'Adventure', 'Indie', 'Fantasy', 'Top-Down']","['Single-player', 'Steam Achievements', 'Includes level editor']",14.99,Very Positive,73
"['Indie', 'Strategy']",2007-02-08,"['Strategy', 'Tactical', 'Sci-fi', 'Indie', 'Real-Time with Pause', 'Aliens', 'Turn-Based', 'Singleplayer', 'Mars', 'RPG', 'Turn-Based Strategy']","['Single-player', 'Captions available']",6.99,Mixed,71
['Strategy'],2013-12-17,"['Strategy', 'Historical', 'Rome', 'Turn-Based Strategy', 'Grand Strategy', 'RTS']","['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",14.99,Mostly Positive,63
"['Action', 'Adventure', 'Indie']",2013-12-17,"['Horror', 'Action', 'Adventure', 'Indie', 'FPS', 'First-Person']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,Mixed,37
['Indie'],2013-12-13,"['Platformer', 'Indie', 'Puzzle', 'Metroidvania', '2D', 'Steampunk', 'Singleplayer', 'Physics', 'Difficult', 'Atmospheric', 'Action', 'Hand-drawn', 'Exploration', 'Puzzle-Platformer', 'Adventure', 'Great Soundtrack', 'Controller']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,Very Positive,77
"['Action', 'Adventure', 'Indie']",2013-12-13,"['Adventure', 'Indie', 'Comedy', 'Action', 'Platformer', 'Puzzle', 'Funny', '2D', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",7.99,Very Positive,83
"['Adventure', 'Indie']",2013-12-13,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist', 'Puzzle', 'Singleplayer', 'Fantasy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,Mixed,61
['Action'],2013-12-10,"['Local Multiplayer', 'Action', 'Indie', 'Local Co-Op', '4 Player Local', 'Fighting', 'Multiplayer', 'Pixel Graphics', 'Great Soundtrack', 'GameMaker']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Stats']",14.99,Very Positive,78
"['Indie', 'RPG', 'Strategy']",2014-12-15,"['Survival', 'Post-apocalyptic', 'RPG', 'Rogue-like', 'Turn-Based', 'Indie', 'Perma Death', 'Crafting', 'Strategy', 'Difficult', 'Sandbox', 'Inventory Management', 'Realistic', 'Open World', 'Singleplayer', 'Hex Grid', 'Turn-Based Strategy', 'Hunting', 'Adventure', 'Simulation']","['Single-player', 'Steam Trading Cards']",14.99,Very Positive,77
"['Adventure', 'Indie']",2013-12-06,"['Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Casual', 'Short']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",4.99,Mostly Positive,50
"['Adventure', 'Casual', 'Indie']",2013-12-10,"['Indie', 'Adventure', 'Story Rich', 'Casual', 'Atmospheric', 'Exploration', 'First-Person', 'Stealth', 'Choices Matter', 'Singleplayer', 'Walking Simulator', 'Short']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",14.99,Very Positive,66
"['Action', 'Indie', 'Sports']",2013-12-05,"['Sports', 'Action', 'Indie', 'Retro', 'Remake']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",9.99,Mixed,53
"['Action', 'Adventure', 'Indie']",2013-12-05,"['Platformer', 'Mining', 'Steampunk', 'Indie', 'Adventure', 'Metroidvania', 'Western', 'Action', 'Robots', '2D', 'Singleplayer', 'Exploration', 'Short', 'Sci-fi', 'Casual', 'Side Scroller', 'Great Soundtrack', 'Sandbox', 'Controller', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,Very Positive,76
"['Action', 'Racing', 'Sports']",2013-10-08,"['Racing', 'Action', 'Multiplayer', 'Sports', 'Shooter', 'Co-op', 'Zombies', 'Arena Shooter', 'Singleplayer', 'Funny', 'Destruction', 'Open World', 'FPS']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards']",24.99,Very Positive,73
"['Indie', 'RPG', 'Simulation', 'Strategy']",2013-11-13,"['Indie', 'Simulation', 'RPG', 'Satire', 'Strategy', 'Sci-fi', 'Comedy', 'Casual', 'Dark Humor', 'Singleplayer']","['Single-player', 'Steam Achievements']",9.99,Mixed,62
"['Action', 'Indie']",2013-11-14,"['Action', 'Indie', 'Multiplayer', 'Gore', 'Medieval', 'First-Person', 'Third Person', 'Swordplay', 'Ninja', 'Shooter']","['Multi-player', 'Downloadable Content', 'Steam Workshop', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",14.99,Mixed,69
